Cycle: 5  MBP-L-111  2000 nM_X	Cycle: 5  MBP-L-111  2000 nM_Y	Cycle: 6  MBP-L-111  1000 nM_X	Cycle: 6  MBP-L-111  1000 nM_Y	Cycle: 8  MBP-L-111  250 nM_X	Cycle: 8  MBP-L-111  250 nM_Y	Cycle: 9  MBP-L-111  62.5 nM_X	Cycle: 9  MBP-L-111  62.5 nM_Y	Cycle: 10  MBP-L-111  15.6 nM_X	Cycle: 10  MBP-L-111  15.6 nM_Y	Cycle: 11  MBP-L-111  3.9 nM_X	Cycle: 11  MBP-L-111  3.9 nM_Y	Cycle: 13  MBP-L-111  250 nM_X	Cycle: 13  MBP-L-111  250 nM_Y	Cycle: 14  MBP-L-111  0.98 nM_X	Cycle: 14  MBP-L-111  0.98 nM_Y
-56.66	0.0350752	-56.661	1.34E-03	-56.661	-0.0567455	-56.661	2.55E-03	-56.661	0.0107288	-56.661	0.0161991	-56.661	0.097414	-56.661	0.0737629
-56.635	0.0352978	-56.636	0.0113182	-56.636	-0.05653	-56.636	3.54E-03	-56.636	0.0109444	-56.636	0.0164146	-56.636	0.0976295	-56.636	0.0739784
-56.61	0.0358509	-56.611	0.0117073	-56.611	-0.0561409	-56.611	0.0129204	-56.611	0.0113335	-56.611	0.0168037	-56.611	0.0980186	-56.611	0.0735893
-56.585	0.0401649	-56.586	0.016201	-56.586	-0.0516472	-56.586	0.0174141	-56.586	0.0158272	-56.586	0.0212975	-56.586	0.102512	-56.586	0.0690956
-56.56	0.0401649	-56.561	0.016201	-56.561	-0.0516472	-56.561	0.0174141	-56.561	0.0158272	-56.561	0.0212975	-56.561	0.102512	-56.561	0.0690956
-56.535	0.0401649	-56.536	0.016201	-56.536	-0.0516472	-56.536	0.0174141	-56.536	0.0158272	-56.536	0.0212975	-56.536	0.102512	-56.536	0.0690956
-56.51	0.0401649	-56.511	0.016201	-56.511	-0.0516472	-56.511	0.0174141	-56.511	0.0158272	-56.511	0.0212975	-56.511	0.102512	-56.511	0.0690956
-56.485	0.0401798	-56.486	0.016201	-56.486	-0.0516472	-56.486	0.0174141	-56.486	0.0158272	-56.486	0.0212975	-56.486	0.102512	-56.486	0.0690956
-56.46	0.0504773	-56.461	0.0165746	-56.461	-0.0512736	-56.461	0.0177877	-56.461	0.0162008	-56.461	0.0333898	-56.461	0.112652	-56.461	0.0694692
-56.435	0.0542563	-56.436	0.0209036	-56.436	-0.0469446	-56.436	0.0221167	-56.436	0.0205297	-56.436	0.0367804	-56.436	0.116981	-56.436	0.0737982
-56.41	0.0452353	-56.411	0.0115135	-56.411	-0.0563347	-56.411	0.0127265	-56.411	0.0209053	-56.411	0.0166099	-56.411	0.10759	-56.411	0.0644081
-56.385	0.0450478	-56.386	0.0113182	-56.386	-0.0573082	-56.386	0.0125313	-56.386	0.02071	-56.386	0.0164146	-56.386	0.107395	-56.386	0.0642128
-56.36	0.0450478	-56.361	0.0113182	-56.361	-0.0662956	-56.361	0.0125313	-56.361	0.02071	-56.361	0.0164146	-56.361	0.107395	-56.361	0.0739784
-56.335	0.0450478	-56.336	0.0210838	-56.336	-0.0662956	-56.336	0.0125313	-56.336	0.02071	-56.336	0.0164146	-56.336	0.107395	-56.336	0.0739784
-56.31	0.0450478	-56.311	0.0210838	-56.311	-0.0662956	-56.311	0.0117531	-56.311	0.02071	-56.311	0.0164146	-56.311	0.107395	-56.311	0.0747566
-56.285	0.0450478	-56.286	0.0210838	-56.286	-0.0662956	-56.286	2.77E-03	-56.286	0.02071	-56.286	0.0164146	-56.286	0.107395	-56.286	0.083744
-56.26	0.0450478	-56.261	0.0210838	-56.261	-0.0662956	-56.261	2.77E-03	-56.261	0.02071	-56.261	0.0164146	-56.261	0.107395	-56.261	0.0829659
-56.235	0.0450478	-56.236	0.0210838	-56.236	-0.05653	-56.236	2.77E-03	-56.236	0.02071	-56.236	0.0164146	-56.236	0.107395	-56.236	0.0739784
-56.21	0.0450478	-56.211	0.0210838	-56.211	-0.05653	-56.211	2.77E-03	-56.211	0.02071	-56.211	0.0164146	-56.211	0.107395	-56.211	0.0739784
-56.185	0.0450478	-56.186	0.0210838	-56.186	-0.05653	-56.186	0.0125313	-56.186	0.02071	-56.186	0.0164146	-56.186	0.107395	-56.186	0.0739784
-56.16	0.044876	-56.161	0.0210838	-56.161	-0.05653	-56.161	0.0125313	-56.161	0.02071	-56.161	0.0164146	-56.161	0.107395	-56.161	0.0739784
-56.135	0.0409225	-56.136	0.0167861	-56.136	-0.0608277	-56.136	8.23E-03	-56.136	0.0164123	-56.136	0.0218825	-56.136	0.112863	-56.136	0.0696807
-56.11	0.0548134	-56.111	0.0210838	-56.111	-0.05653	-56.111	0.0125313	-56.111	0.02071	-56.111	0.0261803	-56.111	0.117161	-56.111	0.0747566
-56.085	0.0548134	-56.086	0.0210838	-56.086	-0.05653	-56.086	0.0125313	-56.086	0.0199318	-56.086	0.0261803	-56.086	0.117161	-56.086	0.083744
-56.06	0.0548134	-56.061	0.0210838	-56.061	-0.05653	-56.061	0.0125313	-56.061	0.0226631	-56.061	0.0261803	-56.061	0.117161	-56.061	0.0927315
-56.035	0.0548134	-56.036	0.0308495	-56.036	-0.05653	-56.036	0.0125313	-56.036	0.0226631	-56.036	0.0261803	-56.036	0.117161	-56.036	0.0845222
-56.01	0.0546174	-56.011	0.0308495	-56.011	-0.05653	-56.011	0.0125313	-56.011	0.0226631	-56.011	0.0261803	-56.011	0.117161	-56.011	0.0935097
-55.985	0.0499306	-55.986	0.0259666	-55.986	-0.0614128	-55.986	7.65E-03	-55.986	0.0177803	-55.986	0.0212975	-55.986	0.112278	-55.986	0.0886269
-55.96	0.0499455	-55.961	0.0269051	-55.961	-0.0614128	-55.961	7.65E-03	-55.961	0.0177803	-55.961	0.0212975	-55.961	0.112278	-55.961	0.0886269
-55.935	0.0504777	-55.936	0.0380589	-55.936	-0.0610393	-55.936	7.24E-03	-55.936	0.0181538	-55.936	0.0216709	-55.936	0.112651	-55.936	0.0890003
-55.91	0.054626	-55.911	0.0414501	-55.911	-0.0567096	-55.911	2.59E-03	-55.911	0.0224835	-55.911	0.0260006	-55.911	0.116981	-55.911	0.09333
-55.885	0.0542662	-55.886	0.030476	-55.886	-0.0569035	-55.886	2.39E-03	-55.886	0.0222896	-55.886	0.0258068	-55.886	0.116787	-55.886	0.0931362
-55.86	0.0501031	-55.861	0.0261463	-55.861	-0.0612332	-55.861	-1.94E-03	-55.861	0.01796	-55.861	0.0214771	-55.861	0.112458	-55.861	0.0888065
-55.835	0.0595088	-55.836	0.0259666	-55.836	-0.0516472	-55.836	-2.12E-03	-55.836	0.0177803	-55.836	0.0212975	-55.836	0.112278	-55.836	0.0886269
-55.81	0.0550015	-55.811	0.0212798	-55.811	-0.0571122	-55.811	-6.80E-03	-55.811	0.0130935	-55.811	0.0166106	-55.811	0.107591	-55.811	0.08394
-55.785	0.0548134	-55.786	0.0220222	-55.786	-0.0662956	-55.786	-7.00E-03	-55.786	0.0128975	-55.786	0.0164146	-55.786	0.107395	-55.786	0.083744
-55.76	0.054829	-55.761	0.0416298	-55.761	-0.0662956	-55.761	-7.00E-03	-55.761	0.0128975	-55.761	0.0261803	-55.761	0.107395	-55.761	0.083744
-55.735	0.0561603	-55.736	0.0312386	-55.736	-0.0659065	-55.736	-6.61E-03	-55.736	0.0140648	-55.736	0.0265694	-55.736	0.119503	-55.736	0.0841331
-55.71	0.0694618	-55.711	0.0357323	-55.711	-0.0614128	-55.711	-2.12E-03	-55.711	0.0275459	-55.711	0.0310631	-55.711	0.123997	-55.711	0.0983925
-55.685	0.0694618	-55.686	0.0366707	-55.686	-0.0614128	-55.686	-2.12E-03	-55.686	0.0275459	-55.686	0.0310631	-55.686	0.123997	-55.686	0.0983925
-55.66	0.0694618	-55.661	0.047451	-55.661	-0.0614128	-55.661	-2.12E-03	-55.661	0.0373116	-55.661	0.0320015	-55.661	0.123997	-55.661	0.0983925
-55.635	0.0694618	-55.636	0.047451	-55.636	-0.0614128	-55.636	-2.12E-03	-55.636	0.0373116	-55.636	0.0427818	-55.636	0.123997	-55.636	0.0983925
-55.61	0.0694618	-55.611	0.047451	-55.611	-0.0614128	-55.611	7.65E-03	-55.611	0.0373116	-55.611	0.0427818	-55.611	0.123997	-55.611	0.0983925
-55.585	0.0694618	-55.586	0.047451	-55.586	-0.0614128	-55.586	7.65E-03	-55.586	0.0373116	-55.586	0.0427818	-55.586	0.123997	-55.586	0.0983925
-55.56	0.0694462	-55.561	0.047451	-55.561	-0.0614128	-55.561	7.65E-03	-55.561	0.0373116	-55.561	0.0427818	-55.561	0.123997	-55.561	0.0983925
-55.535	0.0689086	-55.536	0.0470619	-55.536	-0.0618019	-55.536	7.26E-03	-55.536	0.0369225	-55.536	0.0423927	-55.536	0.123608	-55.536	0.0980034
-55.51	0.0651485	-55.511	0.0429573	-55.511	-0.0561409	-55.511	3.15E-03	-55.511	0.0328178	-55.511	0.0382881	-55.511	0.119503	-55.511	0.0938988
-55.485	0.0692744	-55.486	0.047451	-55.486	-0.0516472	-55.486	7.65E-03	-55.486	0.0373116	-55.486	0.0427818	-55.486	0.123997	-55.486	0.0983925
-55.46	0.0647665	-55.461	0.0427635	-55.461	-0.0563347	-55.461	2.96E-03	-55.461	0.032624	-55.461	0.0380943	-55.461	0.119309	-55.461	0.0937049
-55.435	0.064579	-55.436	0.0425682	-55.436	-0.05653	-55.436	2.77E-03	-55.436	0.0324287	-55.436	0.037899	-55.436	0.119114	-55.436	0.103275
-55.41	0.064579	-55.411	0.0425682	-55.411	-0.05653	-55.411	2.77E-03	-55.411	0.0324287	-55.411	0.037899	-55.411	0.120052	-55.411	0.103275
-55.385	0.064579	-55.386	0.0425682	-55.386	-0.05653	-55.386	2.77E-03	-55.386	0.0324287	-55.386	0.037899	-55.386	0.130833	-55.386	0.103275
-55.36	0.064579	-55.361	0.0425682	-55.361	-0.05653	-55.361	2.77E-03	-55.361	0.0324287	-55.361	0.037899	-55.361	0.130833	-55.361	0.103275
-55.335	0.0741104	-55.336	0.054287	-55.336	-0.05653	-55.336	2.77E-03	-55.336	0.0324287	-55.336	0.037899	-55.336	0.140598	-55.336	0.103275
-55.31	0.0684702	-55.311	0.0484276	-55.311	-0.0623894	-55.311	-3.09E-03	-55.311	0.0265694	-55.311	0.0320396	-55.311	0.134739	-55.311	0.0974159
-55.285	0.0679386	-55.286	0.048054	-55.286	-0.062763	-55.286	-3.47E-03	-55.286	0.0261958	-55.286	0.031666	-55.286	0.134365	-55.286	0.0970423
-55.26	0.0637754	-55.261	0.043725	-55.261	-0.0670919	-55.261	-7.02E-03	-55.261	0.0218668	-55.261	0.0273371	-55.261	0.130036	-55.261	0.0927134
-55.235	0.0636024	-55.236	0.0435448	-55.236	-0.0672722	-55.236	1.79E-03	-55.236	0.0314522	-55.236	0.0271568	-55.236	0.129856	-55.236	0.0925331
-55.21	0.0634151	-55.211	0.0435448	-55.211	-0.0672722	-55.211	1.79E-03	-55.211	0.0314522	-55.211	0.0271568	-55.211	0.129856	-55.211	0.0925331
-55.185	0.0589077	-55.186	0.0388579	-55.186	-0.071959	-55.186	-2.90E-03	-55.186	0.0267653	-55.186	0.02247	-55.186	0.125169	-55.186	0.0878463
-55.16	0.0587196	-55.161	0.038662	-55.161	-0.072155	-55.161	-3.09E-03	-55.161	0.0265694	-55.161	0.0320396	-55.161	0.124973	-55.161	0.0876503
-55.135	0.0587196	-55.136	0.038662	-55.136	-0.072155	-55.136	-3.09E-03	-55.136	0.0265694	-55.136	0.0320396	-55.136	0.124973	-55.136	0.099369
-55.11	0.0587196	-55.111	0.038662	-55.111	-0.072155	-55.111	-3.09E-03	-55.111	0.0265694	-55.111	0.0320396	-55.111	0.124973	-55.111	0.099369
-55.085	0.0587196	-55.086	0.038662	-55.086	-0.072155	-55.086	-3.09E-03	-55.086	0.0265694	-55.086	0.0320396	-55.086	0.124973	-55.086	0.099369
-55.06	0.0587196	-55.061	0.038662	-55.061	-0.072155	-55.061	-3.09E-03	-55.061	0.0265694	-55.061	0.0320396	-55.061	0.124973	-55.061	0.099369
-55.035	0.0587196	-55.036	0.038662	-55.036	-0.072155	-55.036	-3.09E-03	-55.036	0.0265694	-55.036	0.0320396	-55.036	0.124973	-55.036	0.099369
-55.01	0.0587196	-55.011	0.0484276	-55.011	-0.072155	-55.011	6.67E-03	-55.011	0.0265694	-55.011	0.0320396	-55.011	0.124973	-55.011	0.099369
-54.985	0.0587196	-54.986	0.0484276	-54.986	-0.0604362	-54.986	6.67E-03	-54.986	0.0265694	-54.986	0.0320396	-54.986	0.134739	-54.986	0.099369
-54.96	0.0587196	-54.961	0.0484276	-54.961	-0.0596581	-54.961	6.67E-03	-54.961	0.0273476	-54.961	0.0320396	-54.961	0.134739	-54.961	0.099369
-54.935	0.0587196	-54.936	0.0484276	-54.936	-0.0506706	-54.936	6.67E-03	-54.936	0.036335	-54.936	0.0320396	-54.936	0.134739	-54.936	0.099369
-54.91	0.0587196	-54.911	0.0484276	-54.911	-0.0506706	-54.911	6.67E-03	-54.911	0.036335	-54.911	0.0320396	-54.911	0.134739	-54.911	0.099369
-54.885	0.0681012	-54.886	0.0484276	-54.886	-0.0506706	-54.886	6.67E-03	-54.886	0.036335	-54.886	0.0320396	-54.886	0.134739	-54.886	0.099369
-54.86	0.0589072	-54.861	0.0388572	-54.861	-0.060241	-54.861	-2.90E-03	-54.861	0.0267646	-54.861	0.0224693	-54.861	0.125169	-54.861	0.0897987
-54.835	0.0587196	-54.836	0.038662	-54.836	-0.0604362	-54.836	-3.09E-03	-54.836	0.0265694	-54.836	0.0230522	-54.836	0.124973	-54.836	0.0896034
-54.81	0.0587196	-54.811	0.038662	-54.811	-0.0604362	-54.811	-3.09E-03	-54.811	0.0265694	-54.811	0.0320396	-54.811	0.124973	-54.811	0.0896034
-54.785	0.0587196	-54.786	0.038662	-54.786	-0.0604362	-54.786	-3.09E-03	-54.786	0.0265694	-54.786	0.0320396	-54.786	0.124973	-54.786	0.0896034
-54.76	0.0587196	-54.761	0.0394402	-54.761	-0.0604362	-54.761	-3.09E-03	-54.761	0.0265694	-54.761	0.0320396	-54.761	0.124973	-54.761	0.0896034
-54.735	0.0587196	-54.736	0.0484276	-54.736	-0.0604362	-54.736	-2.32E-03	-54.736	0.0265694	-54.736	0.0320396	-54.736	0.124973	-54.736	0.0896034
-54.71	0.0587196	-54.711	0.0484276	-54.711	-0.0604362	-54.711	6.67E-03	-54.711	0.0265694	-54.711	0.0320396	-54.711	0.124973	-54.711	0.099369
-54.685	0.0587196	-54.686	0.0484276	-54.686	-0.0604362	-54.686	6.67E-03	-54.686	0.036335	-54.686	0.0320396	-54.686	0.124973	-54.686	0.099369
-54.66	0.058704	-54.661	0.0581932	-54.661	-0.0604362	-54.661	6.67E-03	-54.661	0.036335	-54.661	0.0418053	-54.661	0.124973	-54.661	0.100147
-54.635	0.0581502	-54.636	0.0578041	-54.636	-0.0608253	-54.636	6.28E-03	-54.636	0.0367241	-54.636	0.0414162	-54.636	0.124584	-54.636	0.108746
-54.61	0.0538368	-54.611	0.0533104	-54.611	-0.0653191	-54.611	1.79E-03	-54.611	0.0412178	-54.611	0.0369225	-54.611	0.12009	-54.611	0.104252
-54.585	0.0536494	-54.586	0.0533104	-54.586	-0.0653191	-54.586	1.79E-03	-54.586	0.0412178	-54.586	0.0369225	-54.586	0.12009	-54.586	0.104252
-54.56	0.0596859	-54.561	0.0486236	-54.561	-0.0700059	-54.561	-2.90E-03	-54.561	0.036531	-54.561	0.0322356	-54.561	0.115404	-54.561	0.099565
-54.535	0.0684853	-54.536	0.0484276	-54.536	-0.0702019	-54.536	8.63E-03	-54.536	0.036335	-54.536	0.0320396	-54.536	0.115208	-54.536	0.099369
-54.51	0.0684853	-54.511	0.0492058	-54.511	-0.0702019	-54.511	8.63E-03	-54.511	0.036335	-54.511	0.0320396	-54.511	0.115208	-54.511	0.099369
-54.485	0.0684853	-54.486	0.0581932	-54.486	-0.0702019	-54.486	8.63E-03	-54.486	0.036335	-54.486	0.0320396	-54.486	0.115208	-54.486	0.099369
-54.46	0.0684853	-54.461	0.0581932	-54.461	-0.0694237	-54.461	8.63E-03	-54.461	0.036335	-54.461	0.0320396	-54.461	0.115208	-54.461	0.099369
-54.435	0.0682893	-54.436	0.0581932	-54.436	-0.0506706	-54.436	8.63E-03	-54.436	0.036335	-54.436	0.0320396	-54.436	0.124973	-54.436	0.099369
-54.41	0.0636024	-54.411	0.0533104	-54.411	-0.0555534	-54.411	3.74E-03	-54.411	0.0314522	-54.411	0.0271568	-54.411	0.12009	-54.411	0.0944862
-54.385	0.0636175	-54.386	0.0533104	-54.386	-0.0555534	-54.386	3.74E-03	-54.386	0.0314522	-54.386	0.0271568	-54.386	0.12009	-54.386	0.0952644
-54.36	0.0641491	-54.361	0.053684	-54.361	-0.0551798	-54.361	4.12E-03	-54.361	0.0318258	-54.361	0.0275304	-54.361	0.120464	-54.361	0.104625
-54.335	0.0682822	-54.336	0.0580136	-54.336	-0.0508503	-54.336	8.45E-03	-54.336	0.0361553	-54.336	0.03186	-54.336	0.124794	-54.336	0.108955
-54.31	0.0673686	-54.311	0.0671962	-54.311	-0.0514332	-54.311	7.86E-03	-54.311	0.0363506	-54.311	0.0312771	-54.311	0.124989	-54.311	0.118138
-54.285	0.0587047	-54.286	0.0583729	-54.286	-0.0602566	-54.286	-9.61E-04	-54.286	0.0365146	-54.286	0.0224537	-54.286	0.125153	-54.286	0.109314
-54.26	0.0540249	-54.261	0.0535064	-54.261	-0.0651231	-54.261	-5.83E-03	-54.261	0.0316482	-54.261	0.0175872	-54.261	0.120286	-54.261	0.104448
-54.235	0.0538368	-54.236	0.0540886	-54.236	-0.0653191	-54.236	-6.02E-03	-54.236	0.0412178	-54.236	0.0271568	-54.236	0.12009	-54.236	0.104252
-54.21	0.0655556	-54.211	0.063076	-54.211	-0.0653191	-54.211	-5.25E-03	-54.211	0.0412178	-54.211	0.0271568	-54.211	0.12009	-54.211	0.104252
-54.185	0.0655556	-54.186	0.063076	-54.186	-0.0653191	-54.186	3.74E-03	-54.186	0.0412178	-54.186	0.0271568	-54.186	0.12009	-54.186	0.104252
-54.16	0.0663338	-54.161	0.063076	-54.161	-0.0653191	-54.161	3.74E-03	-54.161	0.0412178	-54.161	0.0271568	-54.161	0.12009	-54.161	0.10503
-54.135	0.0753212	-54.136	0.063076	-54.136	-0.0653191	-54.136	3.74E-03	-54.136	0.0412178	-54.136	0.0271568	-54.136	0.12009	-54.136	0.114017
-54.11	0.0753212	-54.111	0.063076	-54.111	-0.0653191	-54.111	3.74E-03	-54.111	0.0412178	-54.111	0.027935	-54.111	0.12009	-54.111	0.114017
-54.085	0.0753212	-54.086	0.063076	-54.086	-0.0653191	-54.086	3.74E-03	-54.086	0.0412178	-54.086	0.0369225	-54.086	0.12009	-54.086	0.114017
-54.06	0.0753212	-54.061	0.063076	-54.061	-0.0653191	-54.061	3.74E-03	-54.061	0.0412178	-54.061	0.0369225	-54.061	0.12009	-54.061	0.114017
-54.035	0.0753212	-54.036	0.063076	-54.036	-0.0653191	-54.036	3.74E-03	-54.036	0.0412178	-54.036	0.0369225	-54.036	0.120869	-54.036	0.114017
-54.01	0.0751252	-54.011	0.063076	-54.011	-0.0653191	-54.011	3.74E-03	-54.011	0.0412178	-54.011	0.0369225	-54.011	0.129856	-54.011	0.114017
-53.985	0.0704384	-53.986	0.0581932	-53.986	-0.0692635	-53.986	-1.14E-03	-53.986	0.036335	-53.986	0.0320396	-53.986	0.124973	-53.986	0.1189
-53.96	0.0702136	-53.961	0.0581932	-53.961	-0.0584831	-53.961	-1.14E-03	-53.961	0.036335	-53.961	0.0320396	-53.961	0.124973	-53.961	0.1189
-53.935	0.0648047	-53.936	0.0623345	-53.936	-0.0543418	-53.936	-6.76E-03	-53.936	0.0307107	-53.936	0.0264153	-53.936	0.119349	-53.936	0.113276
-53.91	0.0655174	-53.911	0.0620995	-53.911	-0.0545769	-53.911	-7.00E-03	-53.911	0.0304756	-53.911	0.0261803	-53.911	0.119114	-53.911	0.113041
-53.885	0.0860634	-53.886	0.0628777	-53.886	-0.0545769	-53.886	2.77E-03	-53.886	0.0304756	-53.886	0.0359459	-53.886	0.119114	-53.886	0.113041
-53.86	0.0860634	-53.861	0.0718651	-53.861	-0.0545769	-53.861	2.77E-03	-53.861	0.0402412	-53.861	0.0359459	-53.861	0.119114	-53.861	0.113819
-53.835	0.0860634	-53.836	0.0718651	-53.836	-0.0545769	-53.836	2.77E-03	-53.836	0.0402412	-53.836	0.0359459	-53.836	0.12888	-53.836	0.122807
-53.81	0.0860634	-53.811	0.0718651	-53.811	-0.0545769	-53.811	2.77E-03	-53.811	0.0402412	-53.811	0.0359459	-53.811	0.12888	-53.811	0.122807
-53.785	0.0860634	-53.786	0.0718651	-53.786	-0.0545769	-53.786	2.77E-03	-53.786	0.0402412	-53.786	0.0359459	-53.786	0.12888	-53.786	0.122807
-53.76	0.0860634	-53.761	0.0718651	-53.761	-0.0545769	-53.761	2.77E-03	-53.761	0.0402412	-53.761	0.0359459	-53.761	0.12888	-53.761	0.122807
-53.735	0.0860634	-53.736	0.0718651	-53.736	-0.0545769	-53.736	2.77E-03	-53.736	0.0411797	-53.736	0.0367241	-53.736	0.129658	-53.736	0.122807
-53.71	0.0860454	-53.711	0.0816307	-53.711	-0.0545769	-53.711	2.77E-03	-53.711	0.05196	-53.711	0.0457115	-53.711	0.138645	-53.711	0.132572
-53.685	0.0859947	-53.686	0.0811803	-53.686	-0.0550272	-53.686	2.32E-03	-53.686	0.0515096	-53.686	0.0452611	-53.686	0.138195	-53.686	0.132122
-53.66	0.0854812	-53.661	0.0720775	-53.661	-0.0649083	-53.661	-7.57E-03	-53.661	0.0416286	-53.661	0.0353801	-53.661	0.128314	-53.661	0.122241
-53.635	0.0850868	-53.636	0.0806541	-53.636	-0.0653191	-53.636	-7.98E-03	-53.636	0.0412178	-53.636	0.0349693	-53.636	0.127903	-53.636	0.12183
-53.61	0.0850868	-53.611	0.0806541	-53.611	-0.0653191	-53.611	-7.98E-03	-53.611	0.0412178	-53.611	0.044735	-53.611	0.127903	-53.611	0.12183
-53.585	0.0850868	-53.586	0.0806541	-53.586	-0.0653191	-53.586	-7.98E-03	-53.586	0.0412178	-53.586	0.044735	-53.586	0.127903	-53.586	0.122608
-53.56	0.0948524	-53.561	0.0806541	-53.561	-0.0653191	-53.561	-7.98E-03	-53.561	0.0412178	-53.561	0.044735	-53.561	0.137669	-53.561	0.131596
-53.535	0.0946572	-53.536	0.0806541	-53.536	-0.0653191	-53.536	-7.20E-03	-53.536	0.0412178	-53.536	0.044735	-53.536	0.137669	-53.536	0.131596
-53.51	0.0897815	-53.511	0.085537	-53.511	-0.0702019	-53.511	-3.09E-03	-53.511	0.036335	-53.511	0.0398521	-53.511	0.133564	-53.511	0.126713
-53.485	0.0852743	-53.486	0.0808494	-53.486	-0.0748894	-53.486	-7.78E-03	-53.486	0.0316474	-53.486	0.0351646	-53.486	0.137864	-53.486	0.122025
-53.46	0.0850868	-53.461	0.0806541	-53.461	-0.0750847	-53.461	-7.98E-03	-53.461	0.0314522	-53.461	0.0349693	-53.461	0.137669	-53.461	0.131596
-53.435	0.0850868	-53.436	0.0814323	-53.436	-0.0750847	-53.436	-7.98E-03	-53.436	0.0314522	-53.436	0.0357475	-53.436	0.137669	-53.436	0.131596
-53.41	0.0850868	-53.411	0.0904198	-53.411	-0.0750847	-53.411	-7.98E-03	-53.411	0.0314522	-53.411	0.044735	-53.411	0.137669	-53.411	0.131596
-53.385	0.0850868	-53.386	0.0904198	-53.386	-0.0653191	-53.386	-7.98E-03	-53.386	0.0412178	-53.386	0.044735	-53.386	0.137669	-53.386	0.131596
-53.36	0.0858495	-53.361	0.0904198	-53.361	-0.0653191	-53.361	-7.98E-03	-53.361	0.0412178	-53.361	0.044735	-53.361	0.137669	-53.361	0.131596
-53.335	0.0942837	-53.336	0.0900307	-53.336	-0.0657082	-53.336	-8.37E-03	-53.336	0.0310631	-53.336	0.0443459	-53.336	0.13728	-53.336	0.132145
-53.31	0.0899696	-53.311	0.085537	-53.311	-0.0694237	-53.311	-3.09E-03	-53.311	0.0265694	-53.311	0.0515709	-53.311	0.132786	-53.311	0.138432
-53.285	0.0897673	-53.286	0.085537	-53.286	-0.0604362	-53.286	-3.09E-03	-53.286	0.0371132	-53.286	0.0515709	-53.286	0.133564	-53.286	0.138432
-53.26	0.0847276	-53.261	0.0804765	-53.261	-0.0654967	-53.261	-8.15E-03	-53.261	0.0410402	-53.261	0.0465105	-53.261	0.147257	-53.261	0.133371
-53.235	0.0901421	-53.236	0.075951	-53.236	-0.0700222	-53.236	-0.0119015	-53.236	0.0365146	-53.236	0.0419849	-53.236	0.142731	-53.236	0.138611
-53.21	0.0897744	-53.211	0.085537	-53.211	-0.0702019	-53.211	-3.09E-03	-53.211	0.036335	-53.211	0.0425835	-53.211	0.142551	-53.211	0.138432
-53.185	0.0850868	-53.186	0.0806541	-53.186	-0.0750847	-53.186	-7.98E-03	-53.186	0.0314522	-53.186	0.0466881	-53.186	0.137669	-53.186	0.133549
-53.16	0.0850868	-53.161	0.0806541	-53.161	-0.0750847	-53.161	-7.98E-03	-53.161	0.0314522	-53.161	0.0466881	-53.161	0.137669	-53.161	0.133549
-53.135	0.0850868	-53.136	0.0806541	-53.136	-0.0750847	-53.136	-7.98E-03	-53.136	0.0314522	-53.136	0.0466881	-53.136	0.137669	-53.136	0.133549
-53.11	0.0850868	-53.111	0.0806541	-53.111	-0.0750847	-53.111	-7.98E-03	-53.111	0.0314522	-53.111	0.0466881	-53.111	0.138447	-53.111	0.134327
-53.085	0.0848994	-53.086	0.0814323	-53.086	-0.0750847	-53.086	-7.98E-03	-53.086	0.0314522	-53.086	0.0466881	-53.086	0.147434	-53.086	0.143314
-53.06	0.0803921	-53.061	0.0857329	-53.061	-0.0797715	-53.061	-0.0126634	-53.061	0.0267653	-53.061	0.0420012	-53.061	0.142747	-53.061	0.138628
-53.035	0.080204	-53.036	0.085537	-53.036	-0.0791893	-53.036	-0.0128593	-53.036	0.0273476	-53.036	0.0515709	-53.036	0.142551	-53.036	0.138432
-53.01	0.080189	-53.011	0.085537	-53.011	-0.0604362	-53.011	-0.0128593	-53.011	0.036335	-53.011	0.0523491	-53.011	0.142551	-53.011	0.138432
-52.985	0.0796573	-52.986	0.0851634	-52.986	-0.0608099	-52.986	-0.0132329	-52.986	0.0359614	-52.986	0.0609629	-52.986	0.151943	-52.986	0.138058
-52.96	0.0852405	-52.961	0.0808338	-52.961	-0.0651394	-52.961	-0.0175625	-52.961	0.0316318	-52.961	0.0566334	-52.961	0.147614	-52.961	0.133728
-52.935	0.0849836	-52.936	0.0801849	-52.936	-0.0657883	-52.936	-0.0182114	-52.936	0.030983	-52.936	0.0559845	-52.936	0.146965	-52.936	0.13308
-52.91	0.0841103	-52.911	0.069912	-52.911	-0.0760612	-52.911	-0.0179405	-52.911	0.02071	-52.911	0.0457115	-52.911	0.13747	-52.911	0.132572
-52.885	0.0841103	-52.886	0.069912	-52.886	-0.0760612	-52.886	-8.95E-03	-52.886	0.02071	-52.886	0.0457115	-52.886	0.146458	-52.886	0.132572
-52.86	0.0841103	-52.861	0.069912	-52.861	-0.0760612	-52.861	-8.95E-03	-52.861	0.0312538	-52.861	0.0457115	-52.861	0.146458	-52.861	0.132572
-52.835	0.0839229	-52.836	0.0816307	-52.836	-0.0760612	-52.836	-8.95E-03	-52.836	0.0402412	-52.836	0.0457115	-52.836	0.146458	-52.836	0.132572
