Cycle:_4_1C-3_0.1_nM_X_time,(RU),Cycle:_5_1C-3_1_nM_X_time,(RU),Cycle:_6_1C-3_10_nM_X_time,(RU),Cycle:_7_1C-3_1000_nM_X_time,(RU)
260.736,13.3141,260.736,22.4254776,260.736,23.1090776,260.736,23.6226776
260.836,13.3141,260.836,22.4256376,260.836,23.1092376,260.836,23.6228376
260.936,13.3141,260.936,22.4257976,260.936,23.0995976,260.936,23.6131976
261.036,13.3141,261.036,22.4259576,261.036,23.0997576,261.036,23.6133576
261.136,13.3141,261.136,22.4261176,261.136,23.0999176,261.136,23.6037176
261.236,13.3141,261.236,22.4262776,261.236,23.0965776,261.236,23.6038776
261.336,13.3008,261.336,22.4264376,261.336,23.0905376,261.336,23.5943376
261.436,13.2946,261.436,22.4148976,261.436,23.0788976,261.436,23.5909976
261.536,13.2946,261.536,22.4150576,261.536,23.0790576,261.536,23.5883576
261.636,13.2946,261.636,22.4152176,261.636,23.0792176,261.636,23.5850176
261.736,13.2981,261.736,22.4188776,261.736,23.0731776,261.736,23.5851776
261.836,13.3044,261.836,22.4252376,261.836,23.0795376,261.836,23.5853376
261.936,13.3044,261.936,22.4253976,261.936,23.0796976,261.936,23.5756976
262.036,13.3044,262.036,22.4220576,262.036,23.0798576,262.036,23.5758576
262.136,13.3044,262.136,22.4160176,262.136,23.0800176,262.136,23.5663176
262.236,13.3044,262.236,22.4063776,262.236,23.0704776,262.236,23.5664776
262.336,13.3044,262.336,22.4065376,262.336,23.0671376,262.336,23.5666376
262.436,13.3044,262.436,22.4066976,262.436,23.0609976,262.436,23.5569976
262.536,13.3044,262.536,22.4068576,262.536,23.0611576,262.536,23.5571576
262.636,13.3044,262.636,22.4070176,262.636,23.0613176,262.636,23.5573176
262.736,13.3044,262.736,22.4071776,262.736,23.0516776,262.736,23.5457776
262.836,13.3044,262.836,22.4073376,262.836,23.0518376,262.836,23.5459376
262.936,13.3044,262.936,22.3977976,262.936,23.0519976,262.936,23.5460976
263.036,13.3044,263.036,22.3979576,263.036,23.0521576,263.036,23.5364576
263.136,13.3044,263.136,22.3981176,263.136,23.0523176,263.136,23.5366176
263.236,13.3044,263.236,22.3982776,263.236,23.0427776,263.236,23.5367776
263.336,13.3044,263.336,22.3984376,263.336,23.0429376,263.336,23.5272376
263.436,13.3044,263.436,22.3985976,263.436,23.0395976,263.436,23.5273976
263.536,13.2946,263.536,22.3987576,263.536,23.0334576,263.536,23.5240576
263.636,13.2946,263.636,22.3989176,263.636,23.0239176,263.636,23.5081176
263.736,13.2946,263.736,22.3990776,263.736,23.0240776,263.736,23.5082776
263.836,13.2946,263.836,22.3992376,263.836,23.0242376,263.836,23.5084376
263.936,13.2911,263.936,22.3895976,263.936,23.0243976,263.936,23.4988976
264.036,13.2848,264.036,22.3897576,264.036,23.0147576,264.036,23.4990576
264.136,13.2848,264.136,22.3899176,264.136,23.0149176,264.136,23.4992176
264.236,13.2848,264.236,22.3900776,264.236,23.0150776,264.236,23.4895776
264.336,13.2848,264.336,22.3902376,264.336,23.0110376,264.336,23.4897376
264.436,13.2848,264.436,22.3903976,264.436,23.0036976,264.436,23.4898976
264.536,13.2848,264.536,22.3905576,264.536,22.9940576,264.536,23.4865576
264.636,13.2848,264.636,22.3872176,264.636,22.9942176,264.636,23.4707176
264.736,13.2848,264.736,22.3810776,264.736,22.9943776,264.736,23.4708776
264.836,13.2848,264.836,22.3812376,264.836,22.9945376,264.836,23.4710376
264.936,13.2848,264.936,22.3813976,264.936,22.9946976,264.936,23.4711976
265.036,13.2848,265.036,22.3815576,265.036,22.9831576,265.036,23.4615576
265.136,13.2848,265.136,22.3817176,265.136,22.9833176,265.136,23.4617176
265.236,13.2848,265.236,22.3818776,265.236,22.9834776,265.236,23.4618776
265.336,13.2813,265.336,22.3723376,265.336,22.9801376,265.336,23.4620376
265.436,13.2653,265.436,22.3626976,265.436,22.9642976,265.436,23.4406976
265.536,13.2751,265.536,22.3726576,265.536,22.9741576,265.536,23.4506576
265.636,13.2751,265.636,22.3728176,265.636,22.9646176,265.636,23.4508176
265.736,13.2751,265.736,22.3693776,265.736,22.9647776,265.736,23.4376776
265.836,13.2751,265.836,22.3633376,265.836,22.9649376,265.836,23.4316376
265.936,13.2751,265.936,22.3634976,265.936,22.9650976,265.936,23.4317976
266.036,13.2751,266.036,22.3636576,266.036,22.9554576,266.036,23.4221576
266.136,13.2751,266.136,22.3638176,266.136,22.9556176,266.136,23.4223176
266.236,13.2751,266.236,22.3639776,266.236,22.9557776,266.236,23.4224776
266.336,13.2715,266.336,22.3641376,266.336,22.9559376,266.336,23.4226376
266.436,13.2653,266.436,22.3642976,266.436,22.9560976,266.436,23.4129976
266.536,13.2653,266.536,22.3546576,266.536,22.9562576,266.536,23.4131576
266.636,13.2688,266.636,22.3583176,266.636,22.9501176,266.636,23.4168176
266.736,13.2751,266.736,22.3647776,266.736,22.9565776,266.736,23.4092776
266.836,13.2751,266.836,22.3649376,266.836,22.9567376,266.836,23.4019376
266.936,13.2751,266.936,22.3650976,266.936,22.9568976,266.936,23.4020976
267.036,13.2751,267.036,22.3652576,267.036,22.9570576,267.036,23.3924576
267.136,13.2751,267.136,22.3654176,267.136,22.9572176,267.136,23.3926176
267.236,13.2751,267.236,22.3655776,267.236,22.9475776,267.236,23.3927776
267.336,13.2751,267.336,22.3657376,267.336,22.9477376,267.336,23.3832376
267.436,13.2751,267.436,22.3658976,267.436,22.9478976,267.436,23.3833976
267.536,13.2751,267.536,22.3562576,267.536,22.9480576,267.536,23.3835576
267.636,13.2751,267.636,22.3564176,267.636,22.9447176,267.636,23.3739176
267.736,13.2751,267.736,22.3523776,267.736,22.9288776,267.736,23.3740776
267.836,13.2715,267.836,22.3450376,267.836,22.9290376,267.836,23.3742376
267.936,13.2688,267.936,22.3451976,267.936,22.9291976,267.936,23.3626976
268.036,13.2751,268.036,22.3453576,268.036,22.9293576,268.036,23.3628576
268.136,13.2751,268.136,22.3455176,268.136,22.9295176,268.136,23.3630176
268.236,13.2751,268.236,22.3456776,268.236,22.9296776,268.236,23.3631776
268.336,13.2715,268.336,22.3458376,268.336,22.9200376,268.336,23.3535376
268.436,13.2653,268.436,22.3459976,268.436,22.9201976,268.436,23.3536976
268.536,13.2653,268.536,22.3461576,268.536,22.9203576,268.536,23.3503576
268.636,13.2653,268.636,22.3365176,268.636,22.9205176,268.636,23.3443176
268.736,13.2653,268.736,22.3366776,268.736,22.9206776,268.736,23.3346776
268.836,13.2653,268.836,22.3368376,268.836,22.9111376,268.836,23.3348376
268.936,13.2653,268.936,22.3369976,268.936,22.9112976,268.936,23.3349976
269.036,13.2653,269.036,22.3371576,269.036,22.9114576,269.036,23.3253576
269.136,13.2688,269.136,22.3408176,269.136,22.9151176,269.136,23.3290176
269.236,13.2751,269.236,22.3472776,269.236,22.9214776,269.236,23.3354776
269.336,13.2751,269.336,22.3474376,269.336,22.9119376,269.336,23.3356376
269.436,13.2751,269.436,22.3440976,269.436,22.9120976,269.436,23.3259976
269.536,13.2715,269.536,22.3379576,269.536,22.9122576,269.536,23.3261576
269.636,13.2653,269.636,22.3381176,269.636,22.9124176,269.636,23.3263176
269.736,13.2653,269.736,22.3265776,269.736,22.9125776,269.736,23.3264776
269.836,13.2653,269.836,22.3267376,269.836,22.9127376,269.836,23.3134376
269.936,13.2653,269.936,22.3268976,269.936,22.9010976,269.936,23.3072976
270.036,13.2653,270.036,22.3270576,270.036,22.9012576,270.036,23.3074576
270.136,13.2653,270.136,22.3272176,270.136,22.9014176,270.136,23.3076176
270.236,13.2653,270.236,22.3273776,270.236,22.9015776,270.236,23.3077776
270.336,13.2688,270.336,22.3310376,270.336,22.9052376,270.336,23.3016376
270.436,13.2708,270.436,22.3374976,270.436,22.9018976,270.436,23.3080976
270.536,13.2633,270.536,22.3341576,270.536,22.9020576,270.536,23.3082576
270.636,13.2633,270.636,22.3280176,270.636,22.9022176,270.636,23.3084176
270.736,13.2633,270.736,22.3281776,270.736,22.9023776,270.736,23.3085776
270.836,13.2633,270.836,22.3283376,270.836,22.9025376,270.836,23.2954376
270.936,13.2633,270.936,22.3284976,270.936,22.9026976,270.936,23.2893976
271.036,13.2633,271.036,22.3286576,271.036,22.9028576,271.036,23.2895576
271.136,13.2633,271.136,22.3191176,271.136,22.8933176,271.136,23.2897176
271.236,13.2633,271.236,22.3192776,271.236,22.8934776,271.236,23.2800776
271.336,13.2633,271.336,22.3194376,271.336,22.8936376,271.336,23.2802376
271.436,13.2633,271.436,22.3195976,271.436,22.8937976,271.436,23.2803976
271.536,13.2633,271.536,22.3197576,271.536,22.8939576,271.536,23.2805576
271.636,13.2633,271.636,22.3199176,271.636,22.8843176,271.636,23.2807176
271.736,13.2633,271.736,22.3200776,271.736,22.8809776,271.736,23.2808776
271.836,13.2668,271.836,22.3202376,271.836,22.8784376,271.836,23.2728376
271.936,13.2731,271.936,22.3203976,271.936,22.8847976,271.936,23.2791976
272.036,13.2633,272.036,22.3107576,272.036,22.8849576,272.036,23.2793576
272.136,13.2633,272.136,22.3109176,272.136,22.8851176,272.136,23.2795176
272.236,13.2633,272.236,22.3110776,272.236,22.8754776,272.236,23.2796776
272.336,13.2633,272.336,22.3112376,272.336,22.8756376,272.336,23.2701376
272.436,13.2633,272.436,22.3113976,272.436,22.8757976,272.436,23.2702976
272.536,13.2633,272.536,22.3115576,272.536,22.8759576,272.536,23.2669576
272.636,13.2633,272.636,22.3117176,272.636,22.8761176,272.636,23.2608176
272.736,13.2633,272.736,22.3118776,272.736,22.8762776,272.736,23.2609776
272.836,13.2598,272.836,22.3120376,272.836,22.8667376,272.836,23.2513376
272.936,13.2536,272.936,22.3121976,272.936,22.8668976,272.936,23.2514976
273.036,13.2438,273.036,22.3025576,273.036,22.8572576,273.036,23.2419576
273.136,13.2438,273.136,22.2930176,273.136,22.8574176,273.136,23.2421176
273.236,13.2438,273.236,22.2931776,273.236,22.8575776,273.236,23.2324776
273.336,13.2473,273.336,22.2933376,273.336,22.8577376,273.336,23.2326376
273.436,13.2633,273.436,22.3031976,273.436,22.8578976,273.436,23.2425976
273.536,13.2633,273.536,22.2998576,273.536,22.8580576,273.536,23.2427576
273.636,13.2633,273.636,22.2938176,273.636,22.8582176,273.636,23.2331176
273.736,13.2536,273.736,22.2841776,273.736,22.8485776,273.736,23.2235776
273.836,13.2536,273.836,22.2843376,273.836,22.8487376,273.836,23.2237376
273.936,13.2536,273.936,22.2844976,273.936,22.8488976,273.936,23.2238976
274.036,13.2536,274.036,22.2846576,274.036,22.8393576,274.036,23.2240576
274.136,13.2578,274.136,22.2890176,274.136,22.8437176,274.136,23.2186176
274.236,13.2618,274.236,22.2966776,274.236,22.8513776,274.236,23.2262776
274.336,13.2555,274.336,22.2968376,274.336,22.8515376,274.336,23.2264376
274.436,13.2555,274.436,22.2969976,274.436,22.8516976,274.436,23.2265976
274.536,13.2555,274.536,22.2873576,274.536,22.8518576,274.536,23.2232576
274.636,13.259,274.636,22.2875176,274.636,22.8520176,274.636,23.2109176
274.736,13.2618,274.736,22.2876776,274.736,22.8404776,274.736,23.2137776
274.836,13.2555,274.836,22.2878376,274.836,22.8406376,274.836,23.2077376
274.936,13.259,274.936,22.2844976,274.936,22.8407976,274.936,23.2078976
275.036,13.2618,275.036,22.2784576,275.036,22.8409576,275.036,23.1982576
275.136,13.2555,275.136,22.2786176,275.136,22.8411176,275.136,23.1984176
275.236,13.2653,275.236,22.2787776,275.236,22.8412776,275.236,23.1985776
275.336,13.2653,275.336,22.2789376,275.336,22.8414376,275.336,23.1987376
275.436,13.2653,275.436,22.2790976,275.436,22.8415976,275.436,23.1988976
275.536,13.2653,275.536,22.2792576,275.536,22.8284576,275.536,23.1873576
275.636,13.2653,275.636,22.2794176,275.636,22.8223176,275.636,23.1875176
275.736,13.2653,275.736,22.2697776,275.736,22.8260776,275.736,23.1876776
275.836,13.2653,275.836,22.2699376,275.836,22.8289376,275.836,23.1878376
275.936,13.2653,275.936,22.2700976,275.936,22.8227976,275.936,23.1879976
276.036,13.2653,276.036,22.2702576,276.036,22.8229576,276.036,23.1783576
276.136,13.2653,276.136,22.2669176,276.136,22.8231176,276.136,23.1785176
276.236,13.2653,276.236,22.2607776,276.236,22.8232776,276.236,23.1786776
276.336,13.2653,276.336,22.2609376,276.336,22.8137376,276.336,23.1691376
276.436,13.2653,276.436,22.2610976,276.436,22.8138976,276.436,23.1692976
276.536,13.2653,276.536,22.2612576,276.536,22.8140576,276.536,23.1729576
276.636,13.2653,276.636,22.2614176,276.636,22.8142176,276.636,23.1793176
276.736,13.2653,276.736,22.2518776,276.736,22.8143776,276.736,23.1697776
276.836,13.2653,276.836,22.2520376,276.836,22.8145376,276.836,23.1699376
276.936,13.2653,276.936,22.2521976,276.936,22.8146976,276.936,23.1700976
277.036,13.2653,277.036,22.2523576,277.036,22.8050576,277.036,23.1702576
277.136,13.259,277.136,22.2462176,277.136,22.7990176,277.136,23.1543176
277.236,13.2653,277.236,22.2526776,277.236,22.8053776,277.236,23.1607776
277.336,13.2653,277.336,22.2528376,277.336,22.8055376,277.336,23.1609376
277.436,13.2653,277.436,22.2529976,277.436,22.8056976,277.436,23.1610976
277.536,13.2751,277.536,22.2628576,277.536,22.8156576,277.536,23.1710576
277.636,13.2786,277.636,22.2630176,277.636,22.8158176,277.636,23.1579176
277.736,13.2751,277.736,22.2534776,277.736,22.7964776,277.736,23.1420776
277.836,13.2715,277.836,22.2536376,277.836,22.7966376,277.836,23.1422376
277.936,13.2653,277.936,22.2537976,277.936,22.7967976,277.936,23.1458976
278.036,13.2653,278.036,22.2504576,278.036,22.7969576,278.036,23.1390576
278.136,13.2653,278.136,22.2443176,278.136,22.7935176,278.136,23.1329176
278.236,13.2653,278.236,22.2347776,278.236,22.7874776,278.236,23.1330776
278.336,13.2653,278.336,22.2349376,278.336,22.7876376,278.336,23.1332376
278.436,13.2653,278.436,22.2350976,278.436,22.7877976,278.436,23.1333976
278.536,13.2653,278.536,22.2352576,278.536,22.7879576,278.536,23.1335576
278.636,13.2653,278.636,22.2354176,278.636,22.7881176,278.636,23.1239176
278.736,13.2688,278.736,22.2355776,278.736,22.7882776,278.736,23.1240776
278.836,13.2751,278.836,22.2357376,278.836,22.7786376,278.836,23.1242376
278.936,13.2751,278.936,22.2358976,278.936,22.7787976,278.936,23.1243976
279.036,13.2751,279.036,22.2360576,279.036,22.7789576,279.036,23.1245576
279.136,13.2751,279.136,22.2362176,279.136,22.7791176,279.136,23.1247176
279.236,13.2751,279.236,22.2363776,279.236,22.7792776,279.236,23.1248776
279.336,13.2751,279.336,22.2365376,279.336,22.7794376,279.336,23.1250376
279.436,13.2751,279.436,22.2248976,279.436,22.7760976,279.436,23.1134976
279.536,13.2751,279.536,22.2215576,279.536,22.7700576,279.536,23.1136576
279.636,13.2751,279.636,22.2155176,279.636,22.7702176,279.636,23.1138176
279.736,13.2751,279.736,22.2156776,279.736,22.7605776,279.736,23.1139776
279.836,13.2751,279.836,22.2158376,279.836,22.7607376,279.836,23.1141376
279.936,13.2751,279.936,22.2159976,279.936,22.7608976,279.936,23.1142976
280.036,13.2751,280.036,22.2161576,280.036,22.7610576,280.036,23.1046576
280.136,13.2751,280.136,22.2163176,280.136,22.7612176,280.136,23.1048176
280.236,13.2751,280.236,22.2164776,280.236,22.7613776,280.236,23.1049776
280.336,13.2751,280.336,22.2166376,280.336,22.7615376,280.336,23.1051376
280.436,13.2751,280.436,22.2167976,280.436,22.7616976,280.436,23.1052976
280.536,13.2786,280.536,22.2204576,280.536,22.7653576,280.536,23.1090576
280.636,13.2848,280.636,22.2268176,280.636,22.7620176,280.636,23.1056176
280.736,13.2848,280.736,22.2269776,280.736,22.7621776,280.736,23.1057776
280.836,13.2848,280.836,22.2174376,280.836,22.7623376,280.836,23.1059376
280.936,13.2848,280.936,22.2175976,280.936,22.7624976,280.936,23.1060976
281.036,13.2848,281.036,22.2177576,281.036,22.7626576,281.036,23.1062576
281.136,13.2813,281.136,22.2144176,281.136,22.7593176,281.136,23.1029176
281.236,13.2751,281.236,22.2082776,281.236,22.7496776,281.236,23.0870776
281.336,13.2751,281.336,22.2084376,281.336,22.7436376,281.336,23.0872376
281.436,13.2793,281.436,22.2085976,281.436,22.7437976,281.436,23.0873976
281.536,13.2868,281.536,22.2087576,281.536,22.7321576,281.536,23.0875576
281.636,13.2868,281.636,22.2089176,281.636,22.7358176,281.636,23.0877176
281.736,13.277,281.736,22.2090776,281.736,22.7422776,281.736,23.0780776
281.836,13.277,281.836,22.2092376,281.836,22.7389376,281.836,23.0782376
281.936,13.277,281.936,22.2093976,281.936,22.7327976,281.936,23.0783976
282.036,13.277,282.036,22.2095576,282.036,22.7329576,282.036,23.0785576
282.136,13.277,282.136,22.2097176,282.136,22.7331176,282.136,23.0787176
282.236,13.2805,282.236,22.2000776,282.236,22.7235776,282.236,23.0788776
282.336,13.2965,282.336,22.2100376,282.336,22.7334376,282.336,23.0790376
282.436,13.2965,282.436,22.2101976,282.436,22.7335976,282.436,23.0791976
282.536,13.2965,282.536,22.2103576,282.536,22.7337576,282.536,23.0793576
282.636,13.2965,282.636,22.2105176,282.636,22.7339176,282.636,23.0795176
282.736,13.2965,282.736,22.2106776,282.736,22.7340776,282.736,23.0699776
282.836,13.2965,282.836,22.2108376,282.836,22.7245376,282.836,23.0701376
282.936,13.2965,282.936,22.2109976,282.936,22.7246976,282.936,23.0702976
283.036,13.2965,283.036,22.2111576,283.036,22.7248576,283.036,23.0704576
283.136,13.2965,283.136,22.2113176,283.136,22.7250176,283.136,23.0706176
283.236,13.2965,283.236,22.2114776,283.236,22.7251776,283.236,23.0609776
283.336,13.2965,283.336,22.2116376,283.336,22.7253376,283.336,23.0611376
283.436,13.2965,283.436,22.2117976,283.436,22.7254976,283.436,23.0612976
283.536,13.293,283.536,22.2084576,283.536,22.7221576,283.536,23.0579576
283.636,13.2868,283.636,22.2023176,283.636,22.7160176,283.636,23.0421176
283.736,13.2868,283.736,22.2024776,283.736,22.7063776,283.736,23.0422776
283.836,13.2868,283.836,22.2026376,283.836,22.7065376,283.836,23.0424376
283.936,13.2903,283.936,22.1930976,283.936,22.7066976,283.936,23.0425976
284.036,13.2965,284.036,22.1932576,284.036,22.7068576,284.036,23.0427576
284.136,13.2965,284.136,22.1934176,284.136,22.7070176,284.136,23.0429176
284.236,13.2965,284.236,22.1935776,284.236,22.6974776,284.236,23.0313776
284.336,13.2965,284.336,22.1937376,284.336,22.6976376,284.336,23.0315376
284.436,13.2868,284.436,22.1938976,284.436,22.6977976,284.436,23.0316976
284.536,13.277,284.536,22.1842576,284.536,22.6881576,284.536,23.0122576
284.636,13.2868,284.636,22.1942176,284.636,22.6981176,284.636,23.0222176
284.736,13.277,284.736,22.1845776,284.736,22.6884776,284.736,23.0125776
284.836,13.277,284.836,22.1847376,284.836,22.6788376,284.836,23.0162376
284.936,13.277,284.936,22.1848976,284.936,22.6789976,284.936,23.0226976
285.036,13.277,285.036,22.1850576,285.036,22.6791576,285.036,23.0095576
285.136,13.277,285.136,22.1754176,285.136,22.6793176,285.136,23.0035176
285.236,13.277,285.236,22.1755776,285.236,22.6794776,285.236,23.0036776
285.336,13.277,285.336,22.1757376,285.336,22.6796376,285.336,23.0038376
285.436,13.277,285.436,22.1758976,285.436,22.6797976,285.436,23.0039976
285.536,13.277,285.536,22.1760576,285.536,22.6702576,285.536,22.9943576
285.636,13.277,285.636,22.1762176,285.636,22.6704176,285.636,22.9980176
285.736,13.2728,285.736,22.1721776,285.736,22.6663776,285.736,23.0002776
285.836,13.2751,285.836,22.1746376,285.836,22.6687376,285.836,23.0026376
285.936,13.2751,285.936,22.1747976,285.936,22.6688976,285.936,22.9930976
286.036,13.2751,286.036,22.1749576,286.036,22.6690576,286.036,22.9932576
286.136,13.2751,286.136,22.1751176,286.136,22.6692176,286.136,22.9934176
286.236,13.2751,286.236,22.1752776,286.236,22.6596776,286.236,22.9935776
286.336,13.2751,286.336,22.1656376,286.336,22.6598376,286.336,22.9839376
286.436,13.2751,286.436,22.1657976,286.436,22.6599976,286.436,22.9840976
286.536,13.2751,286.536,22.1659576,286.536,22.6601576,286.536,22.9842576
286.636,13.2751,286.636,22.1661176,286.636,22.6603176,286.636,22.9844176
286.736,13.2751,286.736,22.1662776,286.736,22.6604776,286.736,22.9747776
286.836,13.2751,286.836,22.1664376,286.836,22.6606376,286.836,22.9749376
286.936,13.2751,286.936,22.1665976,286.936,22.6607976,286.936,22.9785976
287.036,13.2751,287.036,22.1667576,287.036,22.6511576,287.036,22.9850576
287.136,13.2751,287.136,22.1669176,287.136,22.6513176,287.136,22.9852176
287.236,13.2751,287.236,22.1670776,287.236,22.6514776,287.236,22.9755776
287.336,13.2751,287.336,22.1672376,287.336,22.6516376,287.336,22.9757376
287.436,13.2751,287.436,22.1673976,287.436,22.6517976,287.436,22.9758976
287.536,13.2751,287.536,22.1578576,287.536,22.6519576,287.536,22.9760576
287.636,13.2715,287.636,22.1544176,287.636,22.6486176,287.636,22.9727176
287.736,13.2668,287.736,22.1581776,287.736,22.6522776,287.736,22.9646776
287.836,13.2731,287.836,22.1583376,287.836,22.6524376,287.836,22.9648376
287.936,13.2731,287.936,22.1541976,287.936,22.6408976,287.936,22.9649976
288.036,13.2731,288.036,22.1468576,288.036,22.6410576,288.036,22.9651576
288.136,13.2731,288.136,22.1470176,288.136,22.6412176,288.136,22.9653176
288.236,13.2731,288.236,22.1513776,288.236,22.6413776,288.236,22.9556776
288.336,13.2668,288.336,22.1486376,288.336,22.6352376,288.336,22.9496376
288.436,13.2829,288.436,22.1516976,288.436,22.6513976,288.436,22.9657976
288.536,13.2731,288.536,22.1496576,288.536,22.6320576,288.536,22.9561576
288.636,13.2731,288.636,22.1498176,288.636,22.6322176,288.636,22.9563176
288.736,13.2731,288.736,22.1499776,288.736,22.6323776,288.736,22.9564776
288.836,13.2731,288.836,22.1501376,288.836,22.6325376,288.836,22.9469376
288.936,13.2731,288.936,22.1502976,288.936,22.6326976,288.936,22.9470976
289.036,13.2696,289.036,22.1566576,289.036,22.6391576,289.036,22.9534576
289.136,13.2536,289.136,22.1408176,289.136,22.6232176,289.136,22.9376176
289.236,13.2536,289.236,22.1312776,289.236,22.6136776,289.236,22.9377776
289.336,13.2536,289.336,22.1314376,289.336,22.6138376,289.336,22.9281376
289.436,13.2536,289.436,22.1315976,289.436,22.6139976,289.436,22.9282976
289.536,13.2536,289.536,22.1317576,289.536,22.6141576,289.536,22.9284576
289.636,13.2536,289.636,22.1319176,289.636,22.6143176,289.636,22.9286176
289.736,13.2536,289.736,22.1320776,289.736,22.6144776,289.736,22.9287776
289.836,13.2536,289.836,22.1322376,289.836,22.6146376,289.836,22.9192376
289.936,13.2536,289.936,22.1323976,289.936,22.6049976,289.936,22.9193976
290.036,13.2536,290.036,22.1207576,290.036,22.6051576,290.036,22.9195576
290.136,13.2536,290.136,22.1209176,290.136,22.6053176,290.136,22.9197176
290.236,13.2536,290.236,22.1210776,290.236,22.6054776,290.236,22.9198776
290.336,13.2633,290.336,22.1310376,290.336,22.6154376,290.336,22.9297376
290.436,13.2633,290.436,22.1311976,290.436,22.6057976,290.436,22.9201976
290.536,13.2633,290.536,22.1313576,290.536,22.6059576,290.536,22.9238576
290.636,13.2536,290.636,22.1217176,290.636,22.5963176,290.636,22.9205176
290.736,13.2473,290.736,22.1218776,290.736,22.5964776,290.736,22.9206776
290.836,13.2536,290.836,22.1220376,290.836,22.5966376,290.836,22.9173376
290.936,13.2536,290.936,22.1124976,290.936,22.5870976,290.936,22.9146976
291.036,13.2633,291.036,22.1223576,291.036,22.5969576,291.036,22.9211576
291.136,13.2633,291.136,22.1225176,291.136,22.5971176,291.136,22.9213176
291.236,13.2633,291.236,22.1226776,291.236,22.5972776,291.236,22.9214776
291.336,13.2536,291.336,22.1131376,291.336,22.5877376,291.336,22.9118376
291.436,13.2633,291.436,22.1229976,291.436,22.5878976,291.436,22.9119976
291.536,13.2536,291.536,22.1134576,291.536,22.5782576,291.536,22.9023576
291.636,13.2536,291.636,22.1136176,291.636,22.5784176,291.636,22.9025176
291.736,13.2536,291.736,22.1137776,291.736,22.5785776,291.736,22.9026776
291.836,13.2536,291.836,22.1139376,291.836,22.5787376,291.836,22.9028376
291.936,13.2536,291.936,22.1042976,291.936,22.5788976,291.936,22.9029976
292.036,13.2536,292.036,22.1044576,292.036,22.5790576,292.036,22.9031576
292.136,13.2501,292.136,22.1046176,292.136,22.5695176,292.136,22.8916176
292.236,13.2438,292.236,22.1047776,292.236,22.5696776,292.236,22.8917776
292.336,13.2438,292.336,22.1049376,292.336,22.5698376,292.336,22.8919376
292.436,13.2473,292.436,22.1050976,292.436,22.5699976,292.436,22.8920976
292.536,13.2501,292.536,22.1017576,292.536,22.5665576,292.536,22.8887576
292.636,13.2403,292.636,22.0956176,292.636,22.5605176,292.636,22.8791176
292.736,13.2375,292.736,22.0860776,292.736,22.5606776,292.736,22.8730776
292.836,13.2403,292.836,22.0862376,292.836,22.5608376,292.836,22.8634376
292.936,13.234,292.936,22.0863976,292.936,22.5492976,292.936,22.8670976
293.036,13.234,293.036,22.0865576,293.036,22.5494576,293.036,22.8735576
293.136,13.234,293.136,22.0867176,293.136,22.5496176,293.136,22.8737176
293.236,13.2375,293.236,22.0903776,293.236,22.5532776,293.236,22.8773776
293.336,13.2403,293.336,22.0932376,293.336,22.5561376,293.336,22.8802376
293.436,13.234,293.436,22.0871976,293.436,22.5500976,293.436,22.8741976
293.536,13.234,293.536,22.0775576,293.536,22.5502576,293.536,22.8743576
293.636,13.2375,293.636,22.0812176,293.636,22.5441176,293.636,22.8682176
293.736,13.2438,293.736,22.0876776,293.736,22.5505776,293.736,22.8746776
293.836,13.2438,293.836,22.0878376,293.836,22.5507376,293.836,22.8748376
293.936,13.2438,293.936,22.0879976,293.936,22.5508976,293.936,22.8749976
294.036,13.234,294.036,22.0783576,294.036,22.5412576,294.036,22.8653576
294.136,13.234,294.136,22.0785176,294.136,22.5414176,294.136,22.8558176
294.236,13.234,294.236,22.0688776,294.236,22.5373776,294.236,22.8559776
294.336,13.234,294.336,22.0690376,294.336,22.5300376,294.336,22.8561376
294.436,13.234,294.436,22.0691976,294.436,22.5301976,294.436,22.8562976
294.536,13.234,294.536,22.0693576,294.536,22.5303576,294.536,22.8564576
294.636,13.2438,294.636,22.0695176,294.636,22.5207176,294.636,22.8566176
294.736,13.234,294.736,22.0696776,294.736,22.5208776,294.736,22.8567776
294.836,13.2438,294.836,22.0698376,294.836,22.5210376,294.836,22.8569376
294.936,13.2438,294.936,22.0602976,294.936,22.5211976,294.936,22.8570976
295.036,13.2438,295.036,22.0604576,295.036,22.5213576,295.036,22.8474576
295.136,13.2403,295.136,22.0571176,295.136,22.5180176,295.136,22.8441176
295.236,13.234,295.236,22.0544776,295.236,22.5154776,295.236,22.8414776
295.336,13.2305,295.336,22.0574376,295.336,22.5085376,295.336,22.8444376
295.436,13.2243,295.436,22.0512976,295.436,22.5024976,295.436,22.8382976
295.536,13.2243,295.536,22.0514576,295.536,22.5026576,295.536,22.8384576
295.636,13.2243,295.636,22.0516176,295.636,22.5028176,295.636,22.8386176
295.736,13.2243,295.736,22.0517776,295.736,22.5029776,295.736,22.8387776
295.836,13.2243,295.836,22.0421376,295.836,22.5031376,295.836,22.8292376
295.936,13.2243,295.936,22.0422976,295.936,22.5032976,295.936,22.8293976
296.036,13.2243,296.036,22.0424576,296.036,22.5034576,296.036,22.8295576
296.136,13.2243,296.136,22.0426176,296.136,22.5036176,296.136,22.8297176
296.236,13.2243,296.236,22.0427776,296.236,22.5037776,296.236,22.8298776
296.336,13.2243,296.336,22.0429376,296.336,22.5039376,296.336,22.8300376
